symbol,username,user_followers,text,timestamp,sentiment,reshared_count,link,message_id,scraped_at
VIAV,StockElementCorporation,4451,"$AEVA $AMKR $HIMS $RXT $VIAV 

All up massively besides VIAV.

Next alert drops in the channel — don’t catch it late.",2026-06-21T15:26:58Z,Bullish,2,https://stocktwits.com/message/656993243,656993243,2026-06-22T11:35:50.162490
VIAV,Jblack500,554,"$VIAV disregard below post, they have already exercised additional shares",2026-06-19T04:30:38Z,Neutral,0,https://stocktwits.com/message/656931121,656931121,2026-06-19T10:15:39.196186
VIAV,Jblack500,554,"$VIAV today was the final day underwriters were allowed to purchase additional shares at the offering 30 days ago. I think that is what transpired into close. Will see. May 19, 2026 /PRNewswire/ -- (NASDAQ: VIAV) Viavi Solutions Inc. (&quot;VIAVI&quot;) today announced plans to offer, subject to market and other conditions, approximately $500 million of shares of its common stock in an underwritten public offering. VIAVI will grant the underwriters a 30-day option to purchase up to an additional 15% of the number of shares of common stock from VIAVI at the proposed offering price",2026-06-19T04:25:14Z,Neutral,0,https://stocktwits.com/message/656931033,656931033,2026-06-19T10:15:39.196204
VIAV,mjrGains,32,$VIAV Anyone else seeing that huge volume spike? Close volume has been increasing all week relative to previous.,2026-06-18T20:27:54Z,Neutral,0,https://stocktwits.com/message/656906139,656906139,2026-06-19T10:15:39.196209
VIAV,dukeofhb,163,$VIAV I don’t see any news yet. But appears like maybe taking out 47 and 48 calls expiring today.,2026-06-18T20:17:00Z,Neutral,0,https://stocktwits.com/message/656904514,656904514,2026-06-19T10:15:39.196212
VIAV,MonkeyBananaGenius,6263,$VIAV no position but noticed high volume dump into the close. Any news?,2026-06-18T20:13:54Z,Neutral,0,https://stocktwits.com/message/656904007,656904007,2026-06-19T10:15:39.196216
VIAV,Jblack500,554,$VIAV pretty noisy close,2026-06-18T20:03:25Z,Neutral,0,https://stocktwits.com/message/656901914,656901914,2026-06-19T10:15:39.196219
VIAV,Saltlickrun,0,$VIAV well that was NOT a good look into close....,2026-06-18T20:00:25Z,Neutral,0,https://stocktwits.com/message/656901011,656901011,2026-06-19T10:15:39.196222
VIAV,dukeofhb,163,$VIAV if there is a news leak or inside info… this is bizarre. I guess we will see after the bell.,2026-06-18T19:56:30Z,Neutral,0,https://stocktwits.com/message/656900111,656900111,2026-06-19T10:15:39.196225
VIAV,dukeofhb,163,$VIAV added again. Wtf was that lol.,2026-06-18T19:52:55Z,Bullish,0,https://stocktwits.com/message/656899224,656899224,2026-06-19T10:15:39.196230
VIAV,ProTraderColin,2245,$VIAV big sell candle,2026-06-18T19:51:28Z,Neutral,0,https://stocktwits.com/message/656898819,656898819,2026-06-19T10:15:39.196233
VIAV,Mungman,32,"$VIAV 
Im getting crushed this time around but it will recover, just need to be patient for a change",2026-06-18T16:34:15Z,Neutral,0,https://stocktwits.com/message/656865872,656865872,2026-06-19T10:15:39.196236
VIAV,DonCorleone77,73015,"$VIAV Viavi says PCIe 6.0 platform receives PCI-SIG Gold Suite acceptance 
 
VIAVI Solutions announced that its Xgig platform for PCI Express 6.0 specification testing has achieved Gold Suite acceptance from PCI-SIG. This recognition enables the platform to be used for PCIe 6.0 link and transaction protocol compliance testing at PCI-SIG compliance workshops worldwide.",2026-06-18T10:40:42Z,Neutral,0,https://stocktwits.com/message/656806113,656806113,2026-06-19T10:15:39.196240
VIAV,dukeofhb,163,$VIAV added some more 48s. Sub 50 is a good. MMs don’t want to let it go yet. Will be back to 60 and beyond soon enough.,2026-06-18T01:02:48Z,Bullish,0,https://stocktwits.com/message/656788968,656788968,2026-06-18T10:08:06.058409
VIAV,RunirStockAlerts,87,"🧊 ⬇️ $VIAV: call wall $50, put wall $45 
 
Flipped to Vol-damping (dealers pin price), call wall $55→$50, put wall $50→$45 since last session, now ~$49. 
 
Damping means dealers are long gamma with spot above the $35 flip: their hedging sells strength and buys dips, which compresses moves. 
 
Sitting above the gamma flip ($35). 63-session range $31 to $60, trending up. 
 
https://runir.app/d/viav?utm_source=stocktwits&amp;utm_medium=social&amp;utm_campaign=ticker 
 
Scored in public, daily · not advice",2026-06-17T19:30:27Z,Neutral,0,https://stocktwits.com/message/656755223,656755223,2026-06-18T10:08:06.058428
VIAV,Nasdaq_Frontier,21,"Stocks I am Watching Today: I might add if Dip Further.  
 
$NOK $VIAV $AVEX $SNDK  
 
This watchlist reflects a classic “communications + memory + semiconductor recovery” expansion theme, typically seen in early-cycle rotation setups. 
 
NOK is transitioning from legacy telecom equipment toward 5G and network infrastructure exposure. VIAV benefits from a rebound in optical communications and network testing demand. SNDK (SanDisk) is leveraged to the memory cycle recovery and AI-driven NAND demand growth. AVEX is more of a small-cap, high-volatility trading name. 
 
The core narrative is that AI is not only driving GPUs, but also lifting demand across communications networks, memory, and testing equipment. 
 
However, these setups typically share common traits: cyclical sensitivity, sentiment-driven moves, and lagging fundamental validation. Short-term upside can be strong, but sustainability depends on whether the semiconductor upcycle is truly broadening. 
 
In this semiconductor expansion phase, do you prefer cyclical core exposure like SNDK, or infrastructure recovery plays like VIAV and NOK?",2026-06-17T17:05:54Z,Neutral,0,https://stocktwits.com/message/656729958,656729958,2026-06-18T10:08:06.058433
VIAV,KingNYC,44,$VIAV Soon!,2026-06-17T14:32:31Z,Bullish,0,https://stocktwits.com/message/656704084,656704084,2026-06-18T10:08:06.058437
VIAV,Hollywood_1,597,$VIAV closed on the 20 day,2026-06-16T20:26:54Z,Neutral,0,https://stocktwits.com/message/656639856,656639856,2026-06-17T03:50:23.591228
