Date,AAOI,AMD,AMZN,AVGO,CIEN,COHR,GLW,GOOGL,LITE,META,MRVL,MSFT,MU,NVDA,QQQ,SMH,SNDK,SOXX,STX,TSM,VRT,WDC
2025-03-27,17.780000686645508,106.6500015258789,201.36000061035156,170.3380584716797,62.86000061035156,67.9000015258789,45.79841995239258,161.58287048339844,63.97999954223633,600.1497192382812,64.59577178955078,386.77484130859375,90.81009674072266,111.27405548095703,478.7738342285156,217.07455444335938,52.880001068115234,193.23301696777344,86.32504272460938,165.7935028076172,76.20993041992188,41.718997955322266
2025-03-28,16.3799991607666,103.22000122070312,192.72000122070312,167.49560546875,61.560001373291016,65.7300033569336,45.109867095947266,153.70489501953125,62.58000183105469,574.4139404296875,61.78726577758789,375.109619140625,88.10054016113281,109.51651763916016,466.16876220703125,211.51185607910156,48.970001220703125,187.39308166503906,83.7796859741211,162.84695434570312,74.14289855957031,40.43487548828125
2025-03-31,15.350000381469727,102.73999786376953,190.25999450683594,165.8218536376953,60.43000030517578,64.94000244140625,45.03116989135742,154.01364135742188,62.34000015258789,574.0354614257812,61.319183349609375,371.73291015625,86.669189453125,108.22832489013672,466.14892578125,210.81402587890625,47.61000061035156,186.88658142089844,83.80928039550781,163.58607482910156,72.09585571289062,40.2457389831543
2025-04-01,15.09000015258789,102.77999877929688,192.1699981689453,166.90138244628906,61.540000915527344,63.70000076293945,44.795101165771484,156.43382263183594,63.59000015258789,583.6365356445312,62.414703369140625,378.46661376953125,88.48455810546875,109.99585723876953,469.9065856933594,211.83087158203125,48.11000061035156,186.9859161376953,83.40478515625,166.1876678466797,75.16142272949219,40.70364761352539
2025-04-02,15.960000038146973,102.95999908447266,196.00999450683594,170.4370880126953,65.02999877929688,67.54000091552734,45.778743743896484,156.40391540527344,66.81999969482422,581.5748901367188,62.972415924072266,378.4171142578125,88.37483215332031,110.26546478271484,473.3361511230469,213.4259033203125,47.66999816894531,188.18765258789062,84.37162017822266,167.9122314453125,76.99877166748047,41.5895881652832
2025-04-03,12.829999923706055,93.80000305175781,178.41000366210938,152.53073120117188,56.189998626708984,53.90999984741211,41.59825897216797,150.1095428466797,53.45000076293945,529.4759521484375,55.41333770751953,369.47503662109375,74.15106964111328,101.65754699707031,447.996826171875,194.96336364746094,38.2599983215332,169.1980743408203,70.56948852539062,155.0914306640625,67.3726806640625,33.994361877441406
2025-04-04,10.800000190734863,85.76000213623047,171.0,144.8848876953125,53.5,50.58000183105469,38.430931091308594,145.01028442382812,49.560001373291016,502.69439697265625,49.228641510009766,356.3343200683594,64.55552673339844,94.17802429199219,420.1722412109375,180.23916625976562,30.110000610351562,156.55491638183594,65.83394622802734,144.66526794433594,59.324310302734375,30.400815963745117
2025-04-07,11.229999542236328,83.63999938964844,175.25999450683594,152.6595001220703,55.220001220703125,52.83000183105469,38.96209716796875,146.15562438964844,52.2599983215332,514.1678466796875,50.792240142822266,354.3736267089844,68.19625091552734,97.50334930419922,421.1861877441406,184.32644653320312,31.479999542236328,160.17005920410156,67.738037109375,144.04443359375,63.72794723510742,31.01799201965332
2025-04-08,10.699999809265137,78.20999908447266,170.66000366210938,154.53134155273438,54.029998779296875,51.38999938964844,38.53913116455078,144.11390686035156,50.02000045776367,508.39129638671875,49.826194763183594,351.1058044433594,65.3734359741211,96.16523742675781,413.6012268066406,179.3917999267578,32.349998474121094,153.8037872314453,65.64649963378906,139.31423950195312,62.80927658081055,31.406211853027344
2025-04-09,13.869999885559082,96.83999633789062,191.10000610351562,183.3716583251953,61.9900016784668,63.040000915527344,42.55239486694336,158.06716918945312,59.810001373291016,583.407470703125,60.71166229248047,386.6857604980469,77.67210388183594,114.17000579833984,463.2461242675781,210.176025390625,36.58000183105469,182.36761474609375,73.29243469238281,156.4414825439453,72.71497344970703,36.13456726074219
2025-04-10,11.720000267028809,88.69999694824219,181.22000122070312,170.6450653076172,58.36000061035156,55.439998626708984,41.00807189941406,152.20103454589844,54.470001220703125,544.0867309570312,52.65462112426758,377.6347961425781,69.87197875976562,107.4194564819336,443.54327392578125,195.60137939453125,31.075000762939453,167.46002197265625,68.80352020263672,148.93231201171875,67.63230895996094,34.71107482910156
2025-04-11,11.279999732971191,93.4000015258789,184.8699951171875,180.19248962402344,58.779998779296875,55.20000076293945,40.58510208129883,156.50352478027344,51.27000045776367,541.3777465820312,53.232913970947266,384.6656188964844,69.37324523925781,110.77476501464844,451.7147216796875,200.685546875,31.969999313354492,171.08511352539062,69.20802307128906,154.7957763671875,69.50959777832031,34.24322509765625
2025-04-14,11.25,94.5,182.1199951171875,176.64688110351562,58.5,56.13999938964844,40.92938232421875,158.4257354736328,52.36000061035156,529.33642578125,52.10623550415039,384.0318908691406,70.83951568603516,110.55506896972656,454.7765197753906,200.984619140625,33.54999923706055,172.2173309326172,71.69418334960938,153.5738067626953,71.4667739868164,35.65675354003906
2025-04-15,11.449999809265137,95.29000091552734,179.58999633789062,177.231201171875,59.380001068115234,56.540000915527344,41.09659957885742,155.67689514160156,52.689998626708984,519.4166259765625,53.16312026977539,381.97216796875,70.85945892333984,112.04297637939453,455.2834777832031,202.29055786132812,33.22999954223633,172.92250061035156,71.03318786621094,155.04214477539062,72.6051254272461,35.7662467956543
2025-04-16,10.430000305175781,88.29000091552734,174.3300018310547,172.93289184570312,58.869998931884766,55.45000076293945,40.60477828979492,152.70896911621094,52.209999084472656,500.2840881347656,51.77721405029297,367.9896545410156,69.15380859375,104.3437728881836,441.5550537109375,193.7471466064453,32.029998779296875,166.24832153320312,71.8421630859375,149.46444702148438,71.5466537475586,35.45766067504883
2025-04-17,10.65999984741211,87.5,172.61000061035156,169.34767150878906,60.13999938964844,55.290000915527344,40.840850830078125,150.54774475097656,52.0,499.45745849609375,51.547889709472656,364.1969909667969,68.62516021728516,101.34796142578125,441.4755554199219,191.9327850341797,31.290000915527344,165.4140625,74.76242065429688,149.53343200683594,73.10440826416016,36.343605041503906
2025-04-21,10.050000190734863,85.55999755859375,167.32000732421875,164.61358642578125,57.84000015258789,52.119998931884766,40.03426742553711,147.07186889648438,50.06999969482422,482.705322265625,49.234718322753906,355.6213684082031,66.57039642333984,96.77438354492188,430.55047607421875,187.2473602294922,29.809999465942383,162.52391052246094,72.93727111816406,145.7098388671875,67.4725341796875,35.796112060546875
2025-04-22,10.949999809265137,86.26000213623047,173.17999267578125,167.9512176513672,59.5,55.130001068115234,41.06709289550781,150.8564910888672,51.63999938964844,498.2622985839844,50.471065521240234,363.246337890625,70.03157043457031,98.75160217285156,441.85333251953125,191.3047332763672,29.6200008392334,165.68223571777344,74.34806060791016,149.19837951660156,71.7164077758789,36.51283264160156
2025-04-23,11.65999984741211,90.38999938964844,180.60000610351562,175.21080017089844,62.59000015258789,59.34000015258789,42.26713562011719,154.72079467773438,55.16999816894531,518.1716918945312,53.61179733276367,370.74261474609375,72.74465942382812,102.5662612915039,451.8737487792969,198.29299926757812,30.360000610351562,171.8896026611328,77.04139709472656,155.5151824951172,77.88749694824219,37.5281867980957
2025-04-24,12.789999961853027,94.47000122070312,186.5399932861328,186.34283447265625,64.29000091552734,63.5099983215332,43.16225051879883,158.63487243652344,58.77000045776367,530.999755859375,57.16132736206055,383.5268249511719,77.2232437133789,106.28105163574219,464.588134765625,208.32179260253906,32.290000915527344,181.78164672851562,81.92494201660156,161.7925262451172,83.75900268554688,39.98692321777344
2025-04-25,12.5600004196167,96.6500015258789,188.99000549316406,190.46287536621094,65.94000244140625,64.48999786376953,43.45734405517578,161.30401611328125,60.0,545.062744140625,58.74664306640625,388.0325012207031,79.57725524902344,110.85465240478516,469.7673645019531,211.31248474121094,32.849998474121094,183.5495147705078,81.5895004272461,162.6991729736328,86.82457733154297,40.594146728515625
2025-04-28,13.069999694824219,96.38999938964844,187.6999969482422,190.62132263183594,66.4800033569336,64.80999755859375,43.3786506652832,159.95948791503906,60.08000183105469,547.5228271484375,58.52729415893555,387.3492431640625,78.3603515625,108.57784271240234,469.6182556152344,209.99656677246094,32.27000045776367,183.2217559814453,81.0567626953125,161.0238800048828,86.02574157714844,40.72355651855469
2025-04-29,12.819999694824219,96.05999755859375,187.38999938964844,189.33383178710938,67.36000061035156,64.83999633789062,43.732757568359375,159.5112762451172,59.959999084472656,552.203857421875,58.507354736328125,390.2012023925781,76.68462371826172,108.867431640625,472.7198486328125,209.63768005371094,32.939998626708984,181.26519775390625,80.5042724609375,162.08815002441406,86.06568908691406,40.43487548828125
2025-04-30,12.789999961853027,97.3499984741211,184.4199981689453,190.62132263183594,67.16000366210938,64.31999969482422,43.654075622558594,158.1568145751953,59.040000915527344,546.7857666015625,58.198265075683594,391.4093017578125,76.75444793701172,108.76756286621094,472.66015625,210.62461853027344,32.11000061035156,182.58612060546875,89.80765533447266,164.26602172851562,85.25684356689453,43.66011047363281
2025-05-01,14.710000038146973,96.6500015258789,190.1999969482422,195.43467712402344,71.43000030517578,69.16999816894531,44.04752731323242,160.6466827392578,61.52000045776367,569.9022216796875,60.77067565917969,421.2556457519531,77.57235717773438,111.45380401611328,478.83343505859375,211.64146423339844,32.59000015258789,182.33782958984375,88.80134582519531,170.20834350585938,92.41651153564453,43.74970245361328
2025-05-02,14.960000038146973,98.80000305175781,189.97999572753906,201.6840362548828,72.8499984741211,71.63999938964844,45.01150131225586,163.36561584472656,62.86000061035156,594.6121826171875,62.14661407470703,431.0393981933594,80.51486206054688,114.33976745605469,485.94122314453125,218.3505859375,34.400001525878906,188.7339324951172,91.82024383544922,176.67295837402344,94.86296844482422,44.48632049560547
2025-05-05,14.4399995803833,100.58999633789062,186.35000610351562,198.79209899902344,72.91000366210938,70.94999694824219,44.6672248840332,163.54489135742188,63.16999816894531,596.8530883789062,61.797637939453125,431.9207458496094,80.21562194824219,113.66072082519531,483.058349609375,216.9349822998047,34.61000061035156,187.28387451171875,92.32341766357422,173.83482360839844,94.69322967529297,44.82477569580078
2025-05-06,13.9399995803833,98.62000274658203,185.00999450683594,198.16815185546875,72.66000366210938,69.79000091552734,44.02785873413086,162.56886291503906,64.41999816894531,584.9413452148438,61.039878845214844,429.0885925292969,80.3053970336914,113.38111114501953,478.56512451171875,214.92124938964844,33.83000183105469,185.4961395263672,92.63910675048828,169.77474975585938,93.34516906738281,44.08815002441406
2025-05-07,13.979999542236328,100.36000061035156,188.7100067138672,202.84280395507812,73.33999633789062,69.62000274658203,44.11638259887695,150.76687622070312,66.23999786376953,594.4029541015625,56.144325256347656,429.12823486328125,82.41004180908203,116.89617919921875,480.44390869140625,219.33750915527344,34.970001220703125,188.74383544921875,94.16828918457031,172.0018768310547,95.3822250366211,44.09810256958008
2025-05-08,14.760000228881836,101.69999694824219,192.0800018310547,205.77438354492188,74.77999877929688,70.58999633789062,44.3131103515625,153.65509033203125,65.66000366210938,595.59814453125,57.46044158935547,433.9012756347656,84.93360900878906,117.20575714111328,485.4043884277344,221.2615203857422,36.65999984741211,190.4322509765625,95.00688171386719,172.6719970703125,95.6019058227539,44.09810256958008
2025-05-09,14.670000076293945,102.83999633789062,193.05999755859375,206.20025634765625,74.73999786376953,70.56999969482422,44.34262466430664,152.13128662109375,64.87000274658203,590.1004028320312,59.47450637817383,434.45574951171875,85.64179992675781,116.48676300048828,485.0863037109375,222.70701599121094,37.7400016784668,192.61724853515625,94.4248046875,173.9530792236328,93.92433166503906,43.89901351928711
2025-05-12,18.239999771118164,108.12000274658203,208.63999938964844,219.45175170898438,79.01000213623047,77.7699966430664,46.20170974731445,157.81820678710938,71.7300033569336,636.85107421875,64.31021881103516,444.88323974609375,92.05545806884766,122.82787322998047,504.84881591796875,236.67356872558594,41.27000045776367,206.4522247314453,100.58100891113281,184.26097106933594,100.90425872802734,46.35775375366211
2025-05-13,20.290000915527344,112.45999908447266,211.3699951171875,230.1876220703125,80.58999633789062,78.9000015258789,46.84107971191406,158.8838348388672,74.51000213623047,653.3842163085938,65.287353515625,444.764404296875,96.68367004394531,129.74815368652344,512.5430908203125,244.79827880859375,42.0,212.3020477294922,104.05374145507812,191.16905212402344,105.4277114868164,48.78663635253906
2025-05-14,19.110000610351562,117.72000122070312,210.25,229.8905029296875,79.52999877929688,80.69999694824219,46.24105453491211,164.7001953125,78.29000091552734,656.7007446289062,65.70611572265625,448.52734375,95.0777587890625,135.15060424804688,515.6148681640625,247.2207489013672,41.93000030517578,213.3250274658203,103.77749633789062,191.92782592773438,109.32209014892578,48.975772857666016
2025-05-15,18.8700008392334,114.98999786376953,205.1699981689453,230.405517578125,79.80000305175781,78.81999969482422,46.82140350341797,163.29591369628906,77.76000213623047,641.2830810546875,65.00816345214844,449.5392761230469,95.20743560791016,134.64129638671875,516.1814575195312,246.36341857910156,40.540000915527344,211.95445251464844,105.9874267578125,191.3957061767578,105.22799682617188,49.52326583862305
2025-05-16,18.690000534057617,117.16999816894531,205.58999633789062,226.4142303466797,81.23999786376953,78.5999984741211,47.43125915527344,165.51687622070312,77.94999694824219,637.7573852539062,63.57240676879883,450.6702575683594,97.75094604492188,135.21051025390625,518.4281005859375,245.65562438964844,40.439998626708984,211.67636108398438,106.34259796142578,191.3957061767578,105.88704681396484,49.76217269897461
2025-05-19,19.040000915527344,114.73999786376953,206.16000366210938,228.41482543945312,80.98999786376953,79.37999725341797,47.342735290527344,165.86546325683594,77.87000274658203,637.8470458984375,62.375938415527344,455.2337951660156,98.3992919921875,135.3802947998047,518.9252319335938,245.24688720703125,38.779998779296875,210.40509033203125,107.5758056640625,190.68614196777344,106.24652862548828,50.48884582519531
2025-05-20,18.959999084472656,113.51000213623047,204.07000732421875,229.45474243164062,81.05000305175781,79.44999694824219,47.195186614990234,163.31582641601562,77.11000061035156,634.530517578125,61.239295959472656,454.5393371582031,97.85069274902344,134.1919403076172,517.1954956054688,244.77833557128906,40.18000030517578,210.09718322753906,105.53361511230469,190.6368865966797,106.23654174804688,50.399261474609375
2025-05-21,17.06999969482422,112.05999755859375,201.1199951171875,227.52345275878906,79.91999816894531,79.55999755859375,47.39191436767578,167.8772735595703,75.94999694824219,632.9369506835938,59.933143615722656,448.98370361328125,95.596435546875,131.61557006835938,510.0081481933594,240.72097778320312,38.599998474121094,206.2535858154297,103.0277099609375,188.97146606445312,103.46055603027344,49.26445007324219
2025-05-22,17.610000610351562,110.70999908447266,203.10000610351562,228.31578063964844,80.12000274658203,78.87999725341797,47.755863189697266,170.1779022216797,75.87999725341797,634.0026245117188,61.668025970458984,451.2555847167969,94.58900451660156,132.6441192626953,510.9625244140625,240.06301879882812,37.84000015258789,204.34671020507812,107.3982162475586,193.3370361328125,104.04969024658203,49.61285400390625
2025-05-23,17.8799991607666,110.30999755859375,200.99000549316406,226.52317810058594,80.22000122070312,78.45999908447266,47.568973541259766,167.78762817382812,75.7699966430664,624.531005859375,60.511436462402344,446.6126708984375,93.13272094726562,131.1062469482422,506.2306213378906,236.70347595214844,37.279998779296875,201.17843627929688,111.22611999511719,189.18826293945312,103.98979187011719,49.9513053894043
2025-05-27,18.559999465942383,114.55999755859375,206.02000427246094,233.3865966796875,82.3499984741211,81.19000244140625,49.10345458984375,172.19969177246094,78.37000274658203,639.7294311523438,63.63222885131836,457.0393371582031,96.13506317138672,135.31036376953125,518.1397705078125,244.21011352539062,38.18000030517578,207.862548828125,115.4782485961914,194.8053741455078,109.63163757324219,51.583831787109375
2025-05-28,17.649999618530273,112.86000061035156,204.72000122070312,237.13026428222656,82.69999694824219,78.25,48.64113998413086,171.66188049316406,77.9000015258789,640.984375,64.39996337890625,453.7357482910156,95.9355697631836,134.62132263183594,515.8434448242188,241.60821533203125,38.58000183105469,206.81971740722656,115.76434326171875,193.28778076171875,109.06246948242188,52.11141586303711
2025-05-29,16.93000030517578,113.02999877929688,205.6999969482422,239.6459197998047,81.55000305175781,79.5199966430664,49.142799377441406,171.16390991210938,75.41000366210938,642.448486328125,63.54249954223633,455.0452880859375,96.55400848388672,138.99520874023438,516.8574829101562,243.3228759765625,38.599998474121094,207.6638946533203,116.55360412597656,194.2830810546875,108.31355285644531,52.31050491333008
2025-05-30,15.420000076293945,110.7300033569336,205.00999450683594,239.74493408203125,80.05999755859375,75.62999725341797,49.053775787353516,171.0443878173828,72.27999877929688,644.8786010742188,60.012908935546875,456.71197509765625,94.2199478149414,134.94090270996094,516.0423583984375,239.0063018798828,37.689998626708984,203.54222106933594,116.3563003540039,190.5087890625,107.77433013916016,51.315059661865234
2025-06-02,15.515000343322754,114.62999725341797,206.64999389648438,246.32118225097656,81.75,76.77999877929688,49.4989128112793,168.34535217285156,75.86000061035156,668.1942749023438,61.28914260864258,458.3092346191406,97.93049621582031,137.187744140625,520.1181030273438,242.54530334472656,37.33000183105469,206.6111297607422,117.550048828125,192.00668334960938,109.07244873046875,51.9521484375
2025-06-03,16.760000228881836,117.30999755859375,205.7100067138672,254.38296508789062,83.26000213623047,80.5,50.23090744018555,165.50689697265625,77.6500015258789,664.1604614257812,62.17652893066406,459.3013000488281,101.99014282226562,141.02236938476562,524.1838989257812,248.0182647705078,38.63999938964844,212.16299438476562,121.57525634765625,194.7364044189453,112.17797088623047,53.52494812011719
2025-06-04,17.110000610351562,118.58000183105469,207.22999572753906,258.57232666015625,83.88999938964844,81.62999725341797,50.21112823486328,167.3693389892578,80.27999877929688,685.1754150390625,66.10493469238281,460.19415283203125,102.98760223388672,141.7213897705078,525.645263671875,250.96908569335938,39.81999969482422,215.32131958007812,125.9260482788086,199.45672607421875,112.6872329711914,54.282894134521484
2025-06-05,16.260000228881836,115.69000244140625,207.91000366210938,257.43341064453125,73.05000305175781,79.6500015258789,50.31004333496094,167.5286865234375,81.63999938964844,681.8588256835938,64.96829223632812,463.97393798828125,106.01988220214844,139.79409790039062,521.688720703125,250.52047729492188,39.119998931884766,214.4175262451172,125.98523712158203,200.383056640625,112.0581283569336,54.90121841430664
2025-06-06,16.829999923706055,116.19000244140625,213.57000732421875,244.55825805664062,72.72000122070312,79.73999786376953,50.16166305541992,172.9765167236328,81.45999908447266,694.89599609375,68.14889526367188,466.6525573730469,108.28411102294922,141.5216827392578,526.7883911132812,251.946044921875,39.150001525878906,215.85763549804688,125.26504516601562,202.19630432128906,115.19359588623047,55.300132751464844
2025-06-09,16.8700008392334,121.7300033569336,216.97999572753906,241.9337158203125,72.45999908447266,81.19000244140625,50.339717864990234,175.58908081054688,82.11000061035156,691.2606811523438,68.93658447265625,469.0038146972656,110.66802978515625,142.43040466308594,527.5637817382812,256.16290283203125,41.81999969482422,220.94271850585938,128.42205810546875,203.98985290527344,111.83844757080078,56.86589050292969
2025-06-10,16.440000534057617,123.23999786376953,217.61000061035156,242.28036499023438,72.44000244140625,82.0199966430664,50.062744140625,178.0919647216797,81.95999908447266,699.567138671875,68.63746643066406,467.1883239746094,113.84993743896484,143.758544921875,531.0531005859375,261.257080078125,41.59000015258789,225.76959228515625,126.2713394165039,209.37046813964844,108.31355285644531,55.79878234863281
2025-06-11,16.31999969482422,121.13999938964844,213.1999969482422,250.4808349609375,72.22000122070312,81.51000213623047,49.904476165771484,176.8455047607422,82.36000061035156,691.3403930664062,68.03922271728516,468.87481689453125,115.7351303100586,142.64002990722656,529.263671875,261.0676574707031,40.22999954223633,225.01475524902344,124.7914810180664,210.9866180419922,110.43047332763672,55.519535064697266
2025-06-12,16.920000076293945,118.5,213.24000549316406,253.61048889160156,74.12999725341797,80.94999694824219,50.27047348022461,175.2001953125,85.5,690.5635375976562,69.43510437011719,475.0753173828125,115.88475036621094,144.80714416503906,530.5062866210938,262.3337097167969,41.29999923706055,225.32264709472656,124.37712860107422,213.07350158691406,114.33484649658203,55.62924575805664
2025-06-13,15.470000267028809,116.16000366210938,212.10000610351562,246.31124877929688,72.16000366210938,77.37000274658203,49.06367111206055,174.17312622070312,82.46499633789062,680.1159057617188,66.99232482910156,471.1962890625,115.30622100830078,141.7811737060547,523.845947265625,256.19281005859375,42.5,219.45297241210938,125.5610122680664,208.7908935546875,110.80992889404297,55.549461364746094
2025-06-16,17.09000015258789,126.38999938964844,216.10000610351562,249.67861938476562,73.76000213623047,80.76000213623047,50.23090744018555,176.2671661376953,85.77999877929688,699.8262939453125,70.21281433105469,475.3431701660156,119.53543853759766,144.49754333496094,531.132568359375,262.5630187988281,44.209999084472656,226.38363647460938,129.28038024902344,213.32078552246094,116.32186889648438,57.25483703613281
2025-06-17,16.780000686645508,127.0999984741211,214.82000732421875,246.97482299804688,73.44999694824219,79.7699966430664,49.93415069580078,175.44949340820312,86.34500122070312,694.9522094726562,69.78407287597656,474.25189208984375,120.03417205810547,143.9282989501953,525.9533081054688,260.778564453125,44.09000015258789,224.59197998046875,129.1126708984375,211.56027221679688,116.481689453125,58.411705017089844
2025-06-18,19.770000457763672,126.79000091552734,212.52000427246094,248.84666442871094,73.81999969482422,82.29000091552734,49.94404220581055,172.8269805908203,88.45999908447266,693.4971313476562,74.72948455810547,476.4344482421875,121.51040649414062,145.2864990234375,525.8638305664062,261.77545166015625,46.619998931884766,225.50770568847656,129.53689575195312,211.1646270751953,118.948974609375,59.030025482177734
2025-06-20,23.450000762939453,128.24000549316406,209.69000244140625,248.17164611816406,74.52999877929688,81.19999694824219,49.87479782104492,166.1659698486328,89.66000366210938,680.1209106445312,73.2937240600586,473.616943359375,123.285888671875,143.65866088867188,523.7166748046875,259.462646484375,46.58000183105469,224.06443786621094,129.2014617919922,207.21827697753906,118.4095687866211,59.1297607421875
2025-06-23,22.56999969482422,129.5800018310547,208.47000122070312,251.9241485595703,75.44000244140625,80.63999938964844,51.23987579345703,164.72010803222656,89.16000366210938,696.248046875,70.57173919677734,482.1488037109375,121.7697525024414,143.97824096679688,529.1017456054688,261.1075439453125,46.95000076293945,225.45794677734375,131.29299926757812,208.01943969726562,116.41175842285156,60.21681213378906
2025-06-24,23.290000915527344,138.42999267578125,212.77000427246094,261.8514099121094,79.3499984741211,80.95999908447266,50.86398696899414,166.29559326171875,91.80999755859375,709.8733520507812,74.98870849609375,486.2261962890625,127.58494567871094,147.70326232910156,537.1928100585938,270.69769287109375,47.34000015258789,234.00804138183594,134.47962951660156,217.68255615234375,122.18540954589844,61.90224075317383
2025-06-25,26.229999542236328,143.39999389648438,211.99000549316406,262.7249755859375,79.43000030517578,85.62999725341797,50.83430862426758,170.19447326660156,91.7699966430664,706.3648681640625,75.70660400390625,488.369140625,126.9266128540039,154.104736328125,538.5661010742188,274.3463439941406,47.25,236.1082305908203,137.40545654296875,220.30357360839844,121.50614929199219,62.380943298339844
2025-06-26,27.770000457763672,143.67999267578125,217.1199951171875,268.2048645019531,81.51000213623047,89.87999725341797,51.140960693359375,173.04632568359375,94.70999908447266,723.7180786132812,79.73471069335938,493.508056640625,125.67979431152344,154.81381225585938,543.601806640625,276.34014892578125,47.439998626708984,237.9595947265625,139.53787231445312,221.55967712402344,123.66378021240234,63.338348388671875
2025-06-27,26.219999313354492,143.80999755859375,223.3000030517578,267.39080810546875,82.12000274658203,87.2300033569336,51.25966262817383,178.02215576171875,94.75,731.2333984375,76.9329833984375,492.0100402832031,124.44293975830078,157.54017639160156,545.4629516601562,277.5563659667969,47.150001525878906,237.75057983398438,140.28170776367188,226.06980895996094,127.02008819580078,63.11894607543945
2025-06-30,25.690000534057617,141.89999389648438,219.38999938964844,273.64495849609375,81.33000183105469,89.20999908447266,52.021331787109375,175.72869873046875,95.05999755859375,735.6788330078125,77.17227935791016,493.4684143066406,122.93677520751953,157.77984619140625,548.995849609375,278.0149230957031,45.349998474121094,237.59130859375,143.14805603027344,224.01255798339844,128.26870727539062,63.817054748535156
2025-07-01,25.350000381469727,136.11000061035156,220.4600067138672,262.8143310546875,80.11000061035156,86.63999938964844,52.021331787109375,175.33981323242188,91.48999786376953,716.8704223632812,76.01568603515625,488.1508483886719,120.58277130126953,153.09608459472656,544.3682250976562,274.9843444824219,44.959999084472656,236.51634216308594,143.85223388671875,222.2223358154297,122.40516662597656,63.66746139526367
2025-07-02,26.690000534057617,138.52000427246094,219.9199981689453,267.93682861328125,79.5199966430664,88.36000061035156,52.14992904663086,178.1318359375,91.23999786376953,711.2389526367188,74.03154754638672,487.1984558105469,121.43061828613281,157.0408477783203,548.159912109375,280.3775634765625,46.209999084472656,241.01535034179688,150.69573974609375,231.04476928710938,124.19319915771484,65.60221099853516
2025-07-03,28.65999984741211,137.91000366210938,223.41000366210938,273.1783752441406,81.37999725341797,90.9000015258789,52.466468811035156,179.01931762695312,92.75,716.6611328125,74.95880889892578,494.8870544433594,121.9792251586914,159.1280517578125,553.553955078125,282.740234375,46.40999984741211,242.20974731445312,148.21620178222656,232.2316436767578,127.69932556152344,65.90141296386719
2025-07-07,26.440000534057617,134.8000030517578,223.47000122070312,272.1856689453125,80.12999725341797,88.05000305175781,51.81360626220703,176.28709411621094,91.08000183105469,716.0032348632812,71.33949279785156,493.77593994140625,119.72782897949219,158.02951049804688,549.384033203125,278.8922119140625,45.220001220703125,237.6709442138672,147.1748046875,226.66322326660156,126.1210708618164,65.04373168945312
2025-07-08,26.8799991607666,137.82000732421875,219.36000061035156,269.82293701171875,78.66000366210938,90.4000015258789,52.15982437133789,173.864013671875,91.30999755859375,718.3157348632812,71.7383041381836,492.68463134765625,124.22061920166016,159.78717041015625,549.692626953125,282.6006774902344,46.16999816894531,242.20974731445312,143.28692626953125,225.36756896972656,125.75148010253906,63.84697341918945
2025-07-09,27.920000076293945,138.41000366210938,222.5399932861328,275.8786315917969,79.33000183105469,91.25,52.00155258178711,176.11756896972656,90.44000244140625,730.3861083984375,72.04739379882812,499.52008056640625,122.04412078857422,162.66334533691406,553.5838012695312,284.53466796875,46.20000076293945,242.98614501953125,140.84706115722656,229.30401611328125,128.22874450683594,64.46530151367188
2025-07-10,28.25,144.16000366210938,222.25999450683594,273.39678955078125,78.44999694824219,93.72000122070312,51.69490051269531,177.11471557617188,92.62000274658203,724.8641967773438,73.14415740966797,497.5061340332031,122.9127197265625,163.88172912597656,552.7876586914062,286.62811279296875,46.95000076293945,245.4048614501953,143.31666564941406,227.24676513671875,120.58716583251953,64.88416290283203
2025-07-11,28.399999618530273,146.4199981689453,225.02000427246094,272.38421630859375,77.75,93.30000305175781,51.04203796386719,179.67742919921875,92.98999786376953,715.1660766601562,72.555419921875,499.33154296875,124.3304443359375,164.7006378173828,551.543701171875,286.59820556640625,46.09000015258789,245.02664184570312,145.97470092773438,227.87977600097656,123.16433715820312,65.96123504638672
2025-07-14,29.4950008392334,146.24000549316406,225.69000244140625,273.5953369140625,81.41999816894531,94.5199966430664,52.54560470581055,181.04351806640625,92.23999786376953,718.5648803710938,72.3558349609375,499.033935546875,118.41993713378906,163.85177612304688,553.5440063476562,284.4349670410156,42.47999954223633,242.69749450683594,147.85916137695312,226.168701171875,124.582763671875,66.74909973144531
2025-07-15,29.239999771118164,155.61000061035156,226.35000610351562,278.896484375,82.61000061035156,96.06999969482422,51.952091217041016,181.48226928710938,98.13999938964844,708.0692749023438,72.25606536865234,501.8117370605469,119.91752624511719,170.4729461669922,554.0515747070312,289.89794921875,42.720001220703125,245.1162109375,147.82940673828125,234.35812377929688,127.22985076904297,67.34748840332031
2025-07-16,28.985000610351562,160.0800018310547,223.19000244140625,278.7674255371094,84.12000274658203,97.81999969482422,52.39722442626953,182.4495086669922,99.62999725341797,700.6137084960938,70.69937133789062,501.6133117675781,116.2434310913086,171.14205932617188,554.6188354492188,288.3826599121094,41.36000061035156,244.44932556152344,145.9152069091797,234.96145629882812,125.26202392578125,66.35018157958984
2025-07-17,29.420000076293945,160.41000366210938,223.8800048828125,284.36639404296875,84.80999755859375,100.27999877929688,53.61392593383789,183.0577850341797,102.63999938964844,699.1185913085938,71.8569107055664,507.6451416015625,113.07850646972656,172.76988220214844,559.1072387695312,290.80511474609375,41.52000045776367,245.38494873046875,145.51849365234375,242.9135284423828,130.9757080078125,66.83885955810547
